일시,대여소,대여건수,반납건수
202102,1011. LIGA 아파트 앞,1,0
202102,102. 망원역 1번출구 앞,1,0
202102,103. 망원역 2번출구 앞,1,1
202102,1030. 미호 플랜트 앞,0,4
202102,105. 합정역 5번출구 앞,1,1
202102,106. 합정역 7번출구 앞,3,4
202102,108. 서교동 사거리,4,5
202102,111. 상수역 2번출구 앞,5,0
202102,1112. 마곡엠밸리4단지 정문,4,4
202102,112. 극동방송국 앞,1,0
202102,114. 홍대입구역 8번출구 앞,0,6
202102,1158. 가양역 8번출구,1,0
202102,116. 일진아이윌아파트 옆,0,1
202102,117. 홍은사거리,1,1
202102,118. 광흥창역 2번출구 앞,1,0
202102,1210. 롯데월드타워(잠실역2번출구 쪽),0,3
202102,1222. 잠실새내역 5번 출구 뒤,1,1
202102,1231. 잠실역 6번출구,0,2
202102,124. 서강대 정문 건너편,1,0
202102,1248. 방이초등학교,1,1
202102,1268. 몽촌토성역 1번출구 옆,1,0
202102,128. 신촌역(2호선) 1번출구 옆,0,1
202102,129. 신촌역(2호선) 6번출구 옆,1,0
202102,1295. 잠실역 8번출구,1,0
202102,130. 신촌역(2호선) 7번출구 앞,1,1
202102,1315. 고려사대부속중고 정문,1,1
202102,1321. 국민은행 종암동지점 앞,1,0
202102,1323. 월곡역 입구 육교 밑,1,0
202102,1332. 석계역 5번출구 건너편,2,0
202102,1349. 월계2교 버스정류장 앞,1,1
202102,135. 명물길 원형무대 앞,0,1
202102,1354. 고려대학교 2번출구,1,0
202102,1369. 미아사거리,1,1
202102,140. 이화여대 후문,0,2
202102,144. 공덕역 8번출구,0,1
202102,147. 마포역 4번출구 뒤,0,1
202102,1534. 북서울 꿈의 숲 동문,1,1
202102,1537. 북한산 우이역,0,2
202102,1548. 북서울 꿈의숲 서문,1,1
202102,1610. 화랑대역 2번출구 앞,1,1
202102,162. 봉원고가차도 밑,1,1
202102,1642. 서울여대 남문,1,0
202102,1677. 육군사관학교  앞,1,1
202102,1709. 쌍문역4번출구 주변,6,7
202102,1721. 창동역 2번출구 ,3,0
202102,1741. 제일강산수산입구,0,1
202102,1765.쌍문역 1번 출구(양산부인과 빌딩),2,0
202102,181. 망원초록길 입구,3,1
202102,182. 망원2빗물펌프장 앞,0,1
202102,183. 하늘채코오롱아파트 건너편,1,1
202102,1946. 구로역 광장,1,0
202102,1961. 신도림테크노근린공원,1,0
202102,201. 진미파라곤 앞,1,0
202102,202. 국민일보 앞,3,2
202102,2025. 흑석역 1번출구,1,0
202102,203. 국회의사당역 3번출구 옆,0,2
202102,2038. 동작역 7번출구,2,0
202102,207. 여의나루역 1번출구 앞,11,8
202102,209. 유진투자증권빌딩 앞,1,3
202102,210. IFC몰,0,2
202102,212. 여의도역 1번출구 옆,1,0
202102,2137. KT&G 관악지점,1,0
202102,215. 여의도고교 앞,1,2
202102,2173. 당곡사거리,0,1
202102,2189.삼성서비스센터(관악점) ,0,1
202102,220. 미성아파트 A동 앞,0,1
202102,2214. 신반포역 2번출구 앞,4,0
202102,2215. 반포종합운동장 입구,3,3
202102,2217.아크로리버뷰 부지 앞,0,1
202102,2220. 반포본동 주민센터 앞,0,1
202102,2231. 삼성타운(삼성생명) A동 맞은편,2,0
202102,2233. 서초신동아1차아파트 옆,1,0
202102,2247.섬들근린공원,1,1
202102,225. 앙카라공원 앞,0,1
202102,226. 샛강역 1번출구 앞,2,1
202102,2262. 한신16차아파트 119동 앞,3,3
202102,227. 양평2나들목 보행통로 입구,1,1
202102,2301. 현대고등학교 건너편,7,5
202102,2306. 압구정역 2번 출구 옆,2,0
202102,2311. 학동로 래미안 아파트 앞,1,0
202102,2315. 봉은사역 5번출구 옆,4,1
202102,2355. 삼성역 5~6번 출구 사이,1,0
202102,2361. 압구정역 교차로,0,3
202102,2363. 강남 을지병원 교차로,0,1
202102,2370. 한티역 3번출구,0,1
202102,2371. 한국우편사업진흥원,2,0
202102,2385. 학동역,0,1
202102,2418.봉은사역 7번 출구 ,0,1
202102,2421. 신논현역 4번출구,1,1
202102,245. 삼성생명 당산사옥 앞,2,0
202102,247. 당산역 10번출구 앞,2,0
202102,248. 초원아파트 앞,1,0
202102,249. 여의도중학교 옆,5,9
202102,2503. 반포1동 서초빌딩 앞,2,0
202102,2504. 신사역 4번출구 뒤,1,1
202102,2505. 우성아파트사거리 (기업은행앞),0,1
202102,2538.사평리 공원,0,2
202102,259. 대방역6번출구,0,1
202102,260. 여의도 마리나선착장 앞,0,1
202102,2607. 복정역 2번출구 후문 (장지치안센터),0,1
202102,2611. 송파지역자활센터 뒤,1,0
202102,2621. 한성백제역 2번 출구,1,0
202102,2641.송파역 4번출구,1,0
202102,2645.잠실나들목2(엘스아파트136동),1,1
202102,2708.강서한강자이타워 앞,0,1
202102,2715.마곡나루역 2번 출구 ,1,1
202102,2719.마곡문화공원,2,2
202102,272. 당산육갑문,1,0
202102,2720.힐스테이트에코,1,0
202102,2730.마곡메가박스 앞,0,1
202102,2737.까치산역 3번 출구,1,0
202102,282. 신한은행,1,0
202102,283. 아크로타워 스퀘어(영등포시장),1,0
202102,298.KBS 연구동 건너편,0,1
202102,299.여의도 순복음교회,4,0
202102,3002.벽산상암스마트큐브 ,1,0
202102,301. 경복궁역 7번출구 앞,1,0
202102,3010.홍대입구역 3번출구,1,1
202102,3011.경의선(노고산동),1,1
202102,302. 경복궁역 4번출구 뒤,1,0
202102,310. 청계광장 옆,1,0
202102,3101. 서대문구청,1,0
202102,3102. 연희삼거리,1,1
202102,3131.연가교 교차로,1,0
202102,316. 종각역 1번출구 앞,1,0
202102,321. KEB 하나금융그룹 명동사옥 옆,1,1
202102,324. 신세계백화점 본점 앞,0,2
202102,329. 청계2가 사거리 옆,1,2
202102,334. 종로3가역 2번출구 뒤,3,2
202102,3415.동대문역6번출구,1,1
202102,3431.로제우스 레포츠센터,2,1
202102,346. 맥스타일 앞,1,0
202102,347. 동대문역사문화공원역 9번출구 앞,4,1
202102,351. 청운초교 앞 삼거리,1,1
202102,3514. 왕십리교회옆,1,1
202102,3515. 서울숲 관리사무소,5,4
202102,3534. 건대입구역 5번출구 뒤,1,0
202102,3536. 중앙농협(자양동),1,0
202102,3541. 커먼그라운드,1,1
202102,3544.한양대역 3번 출구,0,2
202102,3545.한양대역 1번출구,1,0
202102,3552.서울숲 공영주차장앞,1,1
202102,3560.성동구 견인차량 보관소 앞,0,1
202102,3600.사근빗물펌프장 건너편,0,1
202102,361. 동묘앞역 1번출구 뒤,1,1
202102,374. 청구역 2번출구 앞,0,1
202102,375. 다산 어린이공원,1,0
202102,378. 청계7가 사거리,2,2
202102,379. 서울역9번출구,1,1
202102,385. 종각역 5번출구,1,1
202102,390. 충무로역 1번출구,1,0
202102,398. 을지로3가역 3번출구,2,0
202102,410. 상암중학교 옆,1,0
202102,4117. 휘경119안전센터 앞,1,0
202102,415. DMC역 9번출구 앞,0,1
202102,418. 월드컵경기장역 3번출구 옆,1,1
202102,419. 홈플러스 앞,0,1
202102,4211. 시석빌딩 앞,1,0
202102,430. KEB하나은행 장충동지점,5,5
202102,437. 대흥역 1번출구,0,1
202102,439. 마포어린이공원,0,2
202102,446. 상명대입구,1,1
202102,454. 종로2가 버스정류장 (종각방향),1,0
202102,4607. 국립중앙박물관 -용산가족공원 앞,0,1
202102,4613. 서울갤러리아 앞,1,0
202102,4615. 크라운호텔앞 버스정류소,5,2
202102,4622. 한강중학교 앞 버스정류장,7,0
202102,4623. 라인프랜즈이태원점 앞,0,2
202102,4705. 웰니스센터(민방위교육장 앞),2,2
202102,474.동대문역사문화공원역 1번출구 뒤편,1,0
202102,475.DDP 패션몰,2,2
202102,4791. 명동역9번 출구,0,4
202102,493.홍대입구역 6번출구,0,1
202102,501. 광진구의회 앞,1,0
202102,502. 뚝섬유원지역 1번출구 앞,8,8
202102,509. 이마트 버스정류소 옆,1,1
202102,510. 서울숲 남문 버스정류소 옆,0,1
202102,511. 서울숲역 4번 출구 옆,1,2
202102,537. 한양대후문역 부근,0,1
202102,538. 답십리역 8번출구 앞,1,0
202102,542. 강변역 4번출구 뒤,0,1
202102,546. 잠실대교북단 교차로,0,1
202102,548. 자양나들목,1,1
202102,556. 달맞이공원,0,1
202102,559. 왕십리역 4번 출구 건너편,0,1
202102,561. 서울숲역 2번출구 앞,1,0
202102,565. 옥수역 3번출구,3,0
202102,568. 청계8가사거리 부근,3,2
202102,576. 광나루역 3번 출구,1,0
202102,577. 광진청소년수련관,0,1
202102,583. 청계천 생태교실 앞,3,6
202102,585. 성수2가1동 공영주차장 인근,1,0
202102,588. 뚝섬 유원지역,1,0
202102,589. 성수역3번출구,0,1
202102,609. 제기2교,1,0
202102,634. 외국어대 정문 앞,3,2
202102,639. 서울시립대 후문,0,1
202102,646. 장한평역 1번출구 (국민은행앞),1,0
202102,650. 중랑교사거리,1,0
202102,659. 제기역1번출구,1,1
202102,661. 경희대학교 청운관,1,2
202102,670.삼육서울병원 버스정류장,1,0
202102,674.고대앞사거리 교통섬,6,18
202102,800. 목월공원 앞,1,0
202102,803. 한남초교 앞 보도육교,0,1
202102,805. 문배어린이공원 앞,1,0
202102,806. 전자랜드 본관 앞,1,3
202102,809. 한남 유수지 복개주차장,2,3
202102,810. 이태원지하보도,2,2
202102,813. 삼각지역 3번출구,0,1
202102,816. 신용산역 6번출구 앞,3,1
202102,817. 삼각지역 4번출구 앞,1,3
202102,820. 청파동입구 교차로,1,2
202102,822. 이촌1동 마을공원,0,1
202102,825. 서빙고동 주민센터 앞,0,2
202102,828. 숙대입구역 8번,0,1
202102,829. 베르가모앞,0,1
202102,831. 이태원관광특구입구,0,1
202102,832. 이촌1동 주민센터 뒤,1,0
202102,837. 한남나들목 입구,1,2
202102,838. 숙대입구역 4번출구,3,2
202102,840. 용산 파크타워 앞,0,1
202102,845. 용산 선인상가,2,1
202102,852.청암자이APT(103동),1,0
202102,854.HID 유족동지회 앞,1,1
202102,860.LG한강 자이아파트 앞,3,2
202102,870.노들섬 서측 앞,0,1
202102,907. CJ 드림시티,1,1
202102,912. 응암오거리,0,2
202103,1001. 광진교 남단 사거리(디지털프라자앞),0,2
202103,104. 합정역 1번출구 앞,1,1
202103,105. 합정역 5번출구 앞,4,1
202103,106. 합정역 7번출구 앞,1,7
202103,109. 제일빌딩 앞,0,2
202103,1102. 방화사거리 마을버스 버스정류장,1,3
202103,111. 상수역 2번출구 앞,1,3
202103,1112. 마곡엠밸리4단지 정문,14,8
202103,112. 극동방송국 앞,2,1
202103,114. 홍대입구역 8번출구 앞,5,8
202103,1149. 신방화역환승주차장,0,1
202103,1150. 송정역 1번출구,1,1
202103,"1153. 발산역 1번, 9번 인근 대여소",1,1
202103,116. 일진아이윌아파트 옆,1,0
202103,1162. 공항초등학교건너편,1,0
202103,1178. 개화산역 2번 출구,1,1
202103,1188. 롯데중앙연구소,1,0
202103,1190. 마곡역 교차로(2번출구),0,1
202103,1193. 마곡센트럴타워 1차,1,1
202103,1197. 엠펠리체 호텔 건너편,2,0
202103,1201. 가락시장역 3번 출구,1,0
202103,1209. 잠실나루역 (2번 출구 쪽),1,0
202103,1210. 롯데월드타워(잠실역2번출구 쪽),1,2
202103,1211. 방이삼거리,1,1
202103,1215. 올림픽공원역 1번출구 앞,1,0
202103,1220. 잠실본동주민센터뒤 잠실근린공원,0,1
202103,1224. 아시아지하보도 2번 출구,0,1
202103,123. 문화촌 공원,2,2
202103,1231. 잠실역 6번출구,0,2
202103,124. 서강대 정문 건너편,2,0
202103,1248. 방이초등학교,1,1
202103,1269. 리센츠아파트 ,3,2
202103,127. 현대벤처빌 앞,0,1
202103,128. 신촌역(2호선) 1번출구 옆,1,5
202103,1286. 위례중앙푸르지오 1단지 앞,0,1
202103,129. 신촌역(2호선) 6번출구 옆,6,0
202103,1296. 석촌호수교차로 (송파나루근린공원 앞),0,3
202103,1297. 석촌호수교차로(동호 팔각정 앞),1,1
202103,130. 신촌역(2호선) 7번출구 앞,11,3
202103,1308. 안암로터리 버스정류장 앞,4,4
202103,131. 증산2교,1,1
202103,1332. 석계역 5번출구 건너편,4,0
202103,1337. 돈암성당 옆,0,3
202103,1338. 용문2교 옆,0,1
202103,1349. 월계2교 버스정류장 앞,1,1
202103,1351. 안암2교 옆,3,1
202103,1355. 보문2교,2,1
202103,1362. 보문역6번출구 앞,1,0
202103,1363. 보문4교 인근,1,0
202103,1368. 성신여대입구 교차로,1,0
202103,137. NH농협 신촌지점 앞,1,0
202103,1372. KEB은행 고대점,12,0
202103,1377. 한국과학기술연구원 북문,2,2
202103,143. 공덕역 2번출구,1,0
202103,144. 공덕역 8번출구,0,1
202103,1447. 면목역 3번출구,0,1
202103,1450. 화랑대역 7번출구,0,1
202103,1451. 중랑세무서,0,1
202103,146. 마포역 2번출구 뒤,5,1
202103,147. 마포역 4번출구 뒤,1,1
202103,150. 서강대역 2번출구 앞,1,0
202103,152. 마포구민체육센터 앞,4,9
202103,153. 성산2교 사거리,0,1
202103,1530. 광산사거리,0,1
202103,1534. 북서울 꿈의 숲 동문,0,1
202103,1537. 북한산 우이역,0,4
202103,157. 애오개역 4번출구 앞,1,1
202103,1643. 태릉입구역 8번출구,1,0
202103,1656. 중앙하이츠 아파트 입구,1,1
202103,1709. 쌍문역4번출구 주변,1,2
202103,1721. 창동역 2번출구 ,2,0
202103,173. 서대문역 8번출구 앞,0,1
202103,1742. 북한산 코오롱 하늘채,1,1
202103,1750. 창포원 남쪽 입구,1,2
202103,1754. 창동시장입구 사거리,1,1
202103,176. 명지대학교 도서관,1,1
202103,181. 망원초록길 입구,5,4
202103,182. 망원2빗물펌프장 앞,8,5
202103,183. 하늘채코오롱아파트 건너편,2,1
202103,1848. 벽산 디지털밸리 5차,1,1
202103,191. 서우빌딩(바른학원),3,1
202103,1911. 구로디지털단지역 앞,1,1
202103,195. 모래내고가차도 ,2,4
202103,1955. 디지털입구 교차로,0,2
202103,1959. 구로구의회 앞,0,2
202103,1961. 신도림테크노근린공원,3,3
202103,1984. 구로구청,1,0
202103,1985. 구로도서관,4,0
202103,1986. 태평양물산빌딩,1,0
202103,199. 서울 월드컵 경기장,1,2
202103,2002. 노들역 1번출구,1,0
202103,2003. 사육신공원앞,3,0
202103,201. 진미파라곤 앞,1,0
202103,2025. 흑석역 1번출구,14,7
202103,2026. 흑석역 4번출구,5,0
202103,2027. 중앙대학교 정문 1,4,0
202103,2037. 동작역 5번출구 동작주차공원,5,5
202103,2038. 동작역 7번출구,2,2
202103,205. 산업은행 앞,2,3
202103,206. KBS 앞,1,1
202103,2061. 한강 현대아파트 건너편,1,0
202103,207. 여의나루역 1번출구 앞,14,35
202103,2070. 노량진역 2번 출구 앞,1,0
202103,2076.노들나루공원 입구,0,1
202103,2077.노들역 3번출구,0,1
202103,209. 유진투자증권빌딩 앞,0,1
202103,210. IFC몰,21,3
202103,2107. 도림천 신화교,1,0
202103,211. 여의도역 4번출구 옆,5,8
202103,212. 여의도역 1번출구 옆,3,0
202103,213. KT앞,1,2
202103,2136. 신림역 8번출구,1,0
202103,2140. 신림1교 교차로,2,1
202103,215. 여의도고교 앞,1,0
202103,2174. 삼성디지털프라자관악점,0,1
202103,2175. 신림동걷고싶은문화의거리입구,1,0
202103,2176. 보라매공원 보도육교,0,1
202103,218. 증권거래소 앞,2,0
202103,2183. 동방1교,0,1
202103,2185. 대학동 고시촌,1,0
202103,219. 롯데캐슬엠파이어 옆,2,0
202103,221. 여의도초교 앞,3,4
202103,2217.아크로리버뷰 부지 앞,7,4
202103,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",0,1
202103,222. 시범아파트버스정류장 옆,0,1
202103,2231. 삼성타운(삼성생명) A동 맞은편,1,1
202103,2259. 잠원역 3번-4번 출구사이 ,1,0
202103,226. 샛강역 1번출구 앞,2,4
202103,2262. 한신16차아파트 119동 앞,7,2
202103,2277. 길마중4교 하부,1,0
202103,2279. 교대역 5번출구뒤,0,3
202103,228. 선유도역 3번출구 앞,1,0
202103,2280. 서울서초고용센터앞,0,1
202103,230. 영등포구청역 1번출구,1,1
202103,2301. 현대고등학교 건너편,2,9
202103,2303. 논현역 7번출구,1,1
202103,2307. 압구정 한양 3차 아파트,1,1
202103,2308. 압구정파출소 앞,0,2
202103,2310. 청담동 맥도날드 옆(위치),1,0
202103,2313. 금원빌딩 앞,0,2
202103,2315. 봉은사역 5번출구 옆,0,1
202103,2317. 삼성도로공원,0,2
202103,232. 양평우림 이비즈센타 앞,1,1
202103,2325. 대치동 버거킹대치점,1,0
202103,2342. 대청역 1번출구  뒤,1,0
202103,2361. 압구정역 교차로,2,0
202103,2363. 강남 을지병원 교차로,1,0
202103,2371. 한국우편사업진흥원,0,1
202103,240. 문래역 4번출구 앞,0,1
202103,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),1,0
202103,2415.한티역 롯데백화점 앞,0,1
202103,2423.영희초교 사거리(래미안개포루체하임),1,1
202103,247. 당산역 10번출구 앞,1,0
202103,248. 초원아파트 앞,3,1
202103,249. 여의도중학교 옆,7,2
202103,2529.우리은행 방배동지점 앞,3,1
202103,2538.사평리 공원,0,2
202103,2545.국립중앙도서관(국제회의장옆),0,2
202103,259. 대방역6번출구,0,2
202103,260. 여의도 마리나선착장 앞,0,5
202103,2607. 복정역 2번출구 후문 (장지치안센터),1,0
202103,2622. 올림픽공원역 3번출구,3,3
202103,2645.잠실나들목2(엘스아파트136동),1,2
202103,2647.잠실 자전거 수리센터 앞,3,3
202103,268. 그랜드컨벤션센터 앞,1,1
202103,2701. 마곡나루역 5번출구 뒤편,0,1
202103,2702. 마곡 엠밸리2단지,1,0
202103,271. 샛강생태공원방문자센터 앞,2,0
202103,2715.마곡나루역 2번 출구 ,1,1
202103,272. 당산육갑문,1,4
202103,2735.마곡 공공청사,2,3
202103,2740.마곡레포츠센터,6,7
202103,2744.강서세무서 앞,0,1
202103,281. 신동아아파트 앞,1,0
202103,284. 센트럴 푸르지오 시티 앞,1,1
202103,2920.상계중학교(당현2교사거리),2,2
202103,299.여의도 순복음교회,3,9
202103,3002.벽산상암스마트큐브 ,1,1
202103,3009.서교동사거리(신),1,0
202103,3010.홍대입구역 3번출구,7,0
202103,3011.경의선(노고산동),0,2
202103,302. 경복궁역 4번출구 뒤,1,1
202103,306. 광화문역 7번출구 앞,4,0
202103,3101. 서대문구청,3,2
202103,3102. 연희삼거리,0,2
202103,3105. 홍은센트레빌 아파트 앞,1,1
202103,3107. 연희초등학교 앞,0,1
202103,3124.DMC센트럴아이파크아파트,3,0
202103,3133.핀란드 타워앞,3,0
202103,326. 안국역 5번출구 앞,0,3
202103,327. 낙원상가 옆,0,6
202103,328. 탑골공원 앞,1,0
202103,329. 청계2가 사거리 옆,2,4
202103,334. 종로3가역 2번출구 뒤,0,1
202103,346. 맥스타일 앞,0,2
202103,347. 동대문역사문화공원역 9번출구 앞,2,0
202103,3500. 군자역2번출구,0,1
202103,3501. 광진구청 앞,1,0
202103,3502. 중곡역 1번출구,2,1
202103,3509. 세종사이버대학교,0,1
202103,3510. 중곡SK아파트앞,0,1
202103,3511. 응봉역 1번출구,3,3
202103,3514. 왕십리교회옆,1,0
202103,3515. 서울숲 관리사무소,10,11
202103,3517. 용마사거리,0,1
202103,3529. 어린이대공원정문,1,0
202103,353. 재동초교 앞 삼거리,1,1
202103,3533. 건대입구역 사거리(롯데백화점),1,0
202103,3534. 건대입구역 5번출구 뒤,0,1
202103,3541. 커먼그라운드,0,1
202103,3544.한양대역 3번 출구,0,2
202103,3545.한양대역 1번출구,1,0
202103,3552.서울숲 공영주차장앞,1,8
202103,3559.성동구민종합체육센터 앞,1,0
202103,3569.건대병원후문,3,2
202103,3578.중곡동 파크웨이빌딩,0,1
202103,3579.광진 캠퍼스시티,1,2
202103,3582.화양동 우체국,1,0
202103,375. 다산 어린이공원,3,0
202103,3778. 김포공항입구 교차로,0,1
202103,378. 청계7가 사거리,0,1
202103,3788. 정곡나들목,2,3
202103,379. 서울역9번출구,1,2
202103,385. 종각역 5번출구,1,0
202103,389. 을지로4가역 1번출구,0,1
202103,3904. 테크노마트 앞,0,1
202103,391. 정동길입구,6,0
202103,393. 동대문역 8번 출구,1,0
202103,402. 상암월드컵파크 9단지 앞,1,1
202103,411. DMC홍보관,1,1
202103,418. 월드컵경기장역 3번출구 옆,5,2
202103,419. 홈플러스 앞,5,1
202103,4206. 광흥창역5번출구,0,2
202103,4207. 아만티호텔 앞,3,1
202103,4208. 스타벅스(동교동) 앞,2,0
202103,421. 마포구청 앞,0,1
202103,4213. 마포구중앙도서관 정문 앞,0,1
202103,4308. 신반포상가 입구(아크로리버파크입구 건너편),3,3
202103,433. 을지로입구역 2번출구,1,1
202103,435. SK 남산빌딩,0,1
202103,436. 이대역 5번출구,2,0
202103,4360. 르노삼성자동차 성수사업소 앞,0,7
202103,439. 마포어린이공원,6,10
202103,446. 상명대입구,1,1
202103,4483. 잠실나들목4,0,1
202103,4486. 홈플러스 잠실점,0,1
202103,454. 종로2가 버스정류장 (종각방향),1,0
202103,4607. 국립중앙박물관 -용산가족공원 앞,0,1
202103,461. 서울지방경찰청,0,1
202103,4611. 국제루터교회 앞,0,1
202103,4613. 서울갤러리아 앞,1,0
202103,4615. 크라운호텔앞 버스정류소,1,1
202103,4623. 라인프랜즈이태원점 앞,0,5
202103,464. 삼청동 골목,1,0
202103,4652. 신사두산위브2차아파트 앞,1,0
202103,474.동대문역사문화공원역 1번출구 뒤편,3,0
202103,475.DDP 패션몰,0,2
202103,4774. 을지로입구역 8번출구,0,1
202103,4791. 명동역9번 출구,0,3
202103,4859. 잠실나루 나들목,2,3
202103,493.홍대입구역 6번출구,1,0
202103,501. 광진구의회 앞,0,1
202103,502. 뚝섬유원지역 1번출구 앞,5,6
202103,509. 이마트 버스정류소 옆,3,1
202103,510. 서울숲 남문 버스정류소 옆,1,0
202103,511. 서울숲역 4번 출구 옆,0,1
202103,512. 뚝섬역 1번 출구 옆,1,15
202103,514. 성수사거리 버스정류장 앞,1,1
202103,518. 청계천 박물관 앞,1,0
202103,525. 한양대병원사거리,2,0
202103,529. 장한평역 8번 출구 앞,2,0
202103,536. 행당역 2번출구 앞,1,0
202103,553. 중곡 성원APT 앞,2,1
202103,561. 서울숲역 2번출구 앞,1,0
202103,565. 옥수역 3번출구,7,5
202103,568. 청계8가사거리 부근,0,4
202103,582. 경일중학교 앞,0,3
202103,583. 청계천 생태교실 앞,10,12
202103,585. 성수2가1동 공영주차장 인근,2,4
202103,586. 마장동 주민센터,1,0
202103,587. 유니베라 앞,1,0
202103,609. 제기2교,9,0
202103,621. 동대문중학교 옆,1,0
202103,624. 전농동 동아아파트 앞,2,0
202103,628. 휘봉고등학교 앞,1,0
202103,631. 답십리역 1번출구,0,1
202103,634. 외국어대 정문 앞,3,0
202103,635. 시조사 앞 (청량고정문 옆),1,0
202103,637. KAIST 경영대학 앞,0,3
202103,642. 신답역 사거리,1,1
202103,646. 장한평역 1번출구 (국민은행앞),5,4
202103,650. 중랑교사거리,0,1
202103,661. 경희대학교 청운관,3,7
202103,674.고대앞사거리 교통섬,32,12
202103,677.청량리역 4번 5번출구 사이,1,1
202103,680.꿈마루어린이도서관 앞,1,0
202103,762. 오목로 무중력지대 앞,1,1
202103,766. 신목동역 3번출구,6,0
202103,787.양천아파트 입구,1,0
202103,803. 한남초교 앞 보도육교,2,1
202103,808. 서빙고동 금호맨션 앞,2,1
202103,809. 한남 유수지 복개주차장,0,2
202103,810. 이태원지하보도,2,1
202103,812. 용산전쟁기념관,0,2
202103,813. 삼각지역 3번출구,2,1
202103,816. 신용산역 6번출구 앞,1,1
202103,817. 삼각지역 4번출구 앞,1,0
202103,819. 선린인터넷 고등학교,0,1
202103,825. 서빙고동 주민센터 앞,8,16
202103,826. 서울역 서부교차로2,0,1
202103,828. 숙대입구역 8번,2,0
202103,829. 베르가모앞,5,5
202103,832. 이촌1동 주민센터 뒤,6,6
202103,836. 현대자동차서비스 앞,1,6
202103,837. 한남나들목 입구,4,9
202103,840. 용산 파크타워 앞,1,1
202103,841. 신용산역 1번 출구,1,0
202103,843. 녹사평역 광장,0,3
202103,844. 이촌2동 동원베네스트 아파트 앞,0,2
202103,846. 용산중학교,1,0
202103,847. 국방부민원실옆,0,6
202103,848. 삼각지12번 출구,4,0
202103,849. 삼각지 자이아파트,0,2
202103,866.브라운스톤 남산아파트,1,1
202103,867.서빙고역 광장(1번출구),0,1
202103,870.노들섬 서측 앞,0,1
202103,905. 구파발역 2번출구,0,1
202103,906. 연신내역 5번출구150M 아래,1,1
202103,907. CJ 드림시티,1,0
202103,913. 이마트 은평점,1,0
202103,914. 새절역 2번출구,2,0
202103,923. 국민은행 연서지점,1,1
202103,927. 연신내역 3번출구 인근,1,1
202103,938. 금암 문화공원,1,1
202103,947. 연신내 선일하이츠빌 정류소,1,0
202103,948. 디지털미디어 시티역 4번출구(DMC역),1,1
202103,956. 응암시장교차로,0,3
202103,966. 서울혁신파크1,3,0
202103,994.북한산생태공원입구(교통섬),0,3
202103,996.응암역 1번출구,0,1
202104,1001. 광진교 남단 사거리(디지털프라자앞),0,1
202104,1008. 암사역 3번출구(국민은행앞),1,0
202104,102. 망원역 1번출구 앞,12,7
202104,1021. 강일동 리슈빌 빌딩앞,1,1
202104,1029. 롯데 시네마,1,0
202104,103. 망원역 2번출구 앞,7,5
202104,1030. 미호 플랜트 앞,1,0
202104,104. 합정역 1번출구 앞,7,5
202104,105. 합정역 5번출구 앞,4,3
202104,1050.  둔촌역 3번 출입구,1,0
202104,1056. 강일리버파크 7~11단지,0,1
202104,1059. 래미안 강동팰리스(102동),1,0
202104,106. 합정역 7번출구 앞,16,13
202104,107. 신한은행 서교동금융센터점 앞,1,0
202104,108. 서교동 사거리,2,2
202104,1084. 윤선생빌딩(JYP사옥),3,0
202104,1088.풍납사거리(강동),0,1
202104,109. 제일빌딩 앞,4,4
202104,111. 상수역 2번출구 앞,5,3
202104,1112. 마곡엠밸리4단지 정문,1,1
202104,1117. 스타벅스앞,1,0
202104,112. 극동방송국 앞,1,12
202104,1122. 황금내근린공원,1,3
202104,1124. 발산역 6번 출구 뒤,0,1
202104,1132. 등촌역 7번출구,1,0
202104,114. 홍대입구역 8번출구 앞,10,15
202104,115. 마스타 빌딩 앞,0,1
202104,1151. 마곡역1번출구,1,0
202104,116. 일진아이윌아파트 옆,1,0
202104,1169. 염창역 1번 출구,0,2
202104,117. 홍은사거리,1,0
202104,1173. 강서구청사거리(SH타워),1,1
202104,1175. 대한항공 인력개발센터,1,0
202104,118. 광흥창역 2번출구 앞,2,1
202104,1185. 등촌9단지,1,0
202104,119. 서강나루 공원,4,6
202104,1205. 종합운동장역 4번출구,0,1
202104,1208. 풍납현대아파트쉼터,3,0
202104,1209. 잠실나루역 (2번 출구 쪽),0,1
202104,1210. 롯데월드타워(잠실역2번출구 쪽),3,5
202104,1211. 방이삼거리,2,4
202104,1215. 올림픽공원역 1번출구 앞,1,0
202104,122. 신성기사식당 앞,1,0
202104,1220. 잠실본동주민센터뒤 잠실근린공원,1,1
202104,1221. 삼전사거리 포스코더샵,2,1
202104,1222. 잠실새내역 5번 출구 뒤,1,1
202104,1224. 아시아지하보도 2번 출구,1,4
202104,123. 문화촌 공원,2,3
202104,1230. 송파중학교 정문,1,1
202104,1231. 잠실역 6번출구,1,2
202104,1232. 롯데마트 주차장 옆,1,2
202104,1233. 잠실3거리(갤러리아팰리스),1,3
202104,1235. 잠실트리지움310동 옆,1,2
202104,124. 서강대 정문 건너편,1,3
202104,1248. 방이초등학교,1,0
202104,125. 서강대 남문 옆,2,1
202104,126. 서강대 후문 옆,5,5
202104,1267. 올림픽공원 남2문 앞,1,0
202104,1268. 몽촌토성역 1번출구 옆,2,4
